X,CH1
1061,0.00E+0
1062,0.00E+0
1063,-3.20E-2
1064,-2.40E-2
1065,0.00E+0
1066,-2.40E-2
1067,0.00E+0
1068,-2.40E-2
1069,0.00E+0
1070,-2.40E-2
1071,0.00E+0
1072,-2.40E-2
1073,0.00E+0
1074,0.00E+0
1075,-3.20E-2
1076,0.00E+0
1077,-3.20E-2
1078,0.00E+0
1079,-3.20E-2
1080,-2.40E-2
1081,0.00E+0
1082,0.00E+0
1083,-3.20E-2
1084,0.00E+0
1085,-3.20E-2
1086,0.00E+0
1087,-2.40E-2
1088,-2.40E-2
1089,0.00E+0
1090,-2.40E-2
1091,0.00E+0
1092,-2.40E-2
1093,0.00E+0
1094,-2.40E-2
1095,0.00E+0
1096,-2.40E-2
1097,0.00E+0
1098,0.00E+0
1099,-3.20E-2
1100,0.00E+0
1101,-3.20E-2
1102,-2.40E-2
1103,0.00E+0
1104,-2.40E-2
1105,0.00E+0
1106,-2.40E-2
1107,0.00E+0
1108,0.00E+0
1109,-3.20E-2
1110,-2.40E-2
1111,0.00E+0
1112,-2.40E-2
1113,0.00E+0
1114,0.00E+0
1115,-3.20E-2
1116,-2.40E-2
1117,0.00E+0
1118,0.00E+0
1119,-3.20E-2
1120,-2.40E-2
1121,0.00E+0
1122,-2.40E-2
1123,0.00E+0
1124,0.00E+0
1125,-3.20E-2
1126,0.00E+0
1127,-2.40E-2
1128,-2.40E-2
1129,0.00E+0
1130,-2.40E-2
1131,0.00E+0
1132,-2.40E-2
1133,0.00E+0
1134,-2.40E-2
1135,0.00E+0
1136,-2.40E-2
1137,0.00E+0
1138,0.00E+0
1139,-3.20E-2
1140,-2.40E-2
1141,0.00E+0
1142,-2.40E-2
1143,0.00E+0
1144,-3.20E-2
1145,0.00E+0
1146,-2.40E-2
1147,0.00E+0
1148,0.00E+0
1149,-3.20E-2
1150,-2.40E-2
1151,0.00E+0
1152,-2.40E-2
1153,0.00E+0
1154,-2.40E-2
1155,0.00E+0
1156,0.00E+0
1157,-3.20E-2
1158,-3.20E-2
1159,0.00E+0
1160,0.00E+0
1161,-3.20E-2
1162,-2.40E-2
1163,0.00E+0
1164,-2.40E-2
1165,0.00E+0
1166,-2.40E-2
1167,0.00E+0
1168,-2.40E-2
1169,0.00E+0
1170,0.00E+0
1171,-3.20E-2
1172,0.00E+0
1173,-3.20E-2
1174,-2.40E-2
1175,0.00E+0
1176,0.00E+0
1177,-3.20E-2
1178,0.00E+0
1179,-3.20E-2
1180,-2.40E-2
1181,0.00E+0
1182,0.00E+0
1183,-3.20E-2
1184,-2.40E-2
1185,0.00E+0
1186,0.00E+0
1187,-2.40E-2
1188,-2.40E-2
1189,0.00E+0
1190,0.00E+0
1191,-3.20E-2
1192,0.00E+0
1193,-3.20E-2
1194,0.00E+0
1195,-3.20E-2
1196,0.00E+0
1197,-3.20E-2
1198,0.00E+0
1199,-3.20E-2
1200,0.00E+0
1201,-3.20E-2
1202,-2.40E-2
1203,0.00E+0
1204,-2.40E-2
1205,0.00E+0
1206,-2.40E-2
1207,0.00E+0
1208,0.00E+0
1209,-3.20E-2
1210,0.00E+0
1211,-3.20E-2
1212,-2.40E-2
1213,0.00E+0
1214,0.00E+0
1215,-3.20E-2
1216,-2.40E-2
1217,0.00E+0
1218,-2.40E-2
1219,0.00E+0
1220,-2.40E-2
1221,0.00E+0
1222,0.00E+0
1223,-3.20E-2
1224,-2.40E-2
1225,0.00E+0
1226,0.00E+0
1227,-3.20E-2
1228,-2.40E-2
1229,8.00E-3
1230,-2.40E-2
1231,0.00E+0
1232,0.00E+0
1233,-3.20E-2
1234,-2.40E-2
1235,0.00E+0
1236,0.00E+0
1237,-2.40E-2
1238,-2.40E-2
1239,0.00E+0
1240,0.00E+0
1241,-3.20E-2
1242,-2.40E-2
1243,0.00E+0
1244,-2.40E-2
1245,0.00E+0
1246,-2.40E-2
1247,0.00E+0
1248,-2.40E-2
1249,0.00E+0
1250,-2.40E-2
1251,0.00E+0
1252,-2.40E-2
1253,0.00E+0
1254,-3.20E-2
1255,8.00E-3
1256,0.00E+0
1257,-3.20E-2
1258,0.00E+0
1259,-3.20E-2
1260,-2.40E-2
1261,0.00E+0
1262,-2.40E-2
1263,0.00E+0
1264,-2.40E-2
1265,0.00E+0
1266,-2.40E-2
1267,0.00E+0
1268,0.00E+0
1269,-3.20E-2
1270,-2.40E-2
1271,0.00E+0
1272,-2.40E-2
1273,0.00E+0
1274,-2.40E-2
1275,0.00E+0
1276,-2.40E-2
1277,0.00E+0
1278,-2.40E-2
1279,0.00E+0
1280,-2.40E-2
1281,0.00E+0
1282,-2.40E-2
1283,0.00E+0
1284,-2.40E-2
1285,0.00E+0
1286,-2.40E-2
1287,0.00E+0
1288,-2.40E-2
1289,0.00E+0
1290,-2.40E-2
1291,0.00E+0
1292,-2.40E-2
1293,0.00E+0
1294,-3.20E-2
1295,0.00E+0
1296,-2.40E-2
1297,0.00E+0
1298,-2.40E-2
1299,0.00E+0
1300,-2.40E-2
1301,0.00E+0
1302,0.00E+0
1303,-3.20E-2
1304,-2.40E-2
1305,0.00E+0
1306,0.00E+0
1307,-3.20E-2
1308,-2.40E-2
1309,0.00E+0
1310,0.00E+0
1311,-3.20E-2
1312,-2.40E-2
1313,0.00E+0
1314,-2.40E-2
1315,0.00E+0
1316,-2.40E-2
1317,0.00E+0
1318,0.00E+0
1319,-3.20E-2
1320,-2.40E-2
1321,0.00E+0
1322,-3.20E-2
1323,0.00E+0
1324,-2.40E-2
1325,0.00E+0
1326,-2.40E-2
1327,0.00E+0
1328,0.00E+0
1329,-3.20E-2
1330,0.00E+0
1331,-3.20E-2
1332,-2.40E-2
1333,0.00E+0
1334,-2.40E-2
1335,0.00E+0
1336,-2.40E-2
1337,0.00E+0
1338,-2.40E-2
1339,0.00E+0
1340,-2.40E-2
1341,0.00E+0
1342,0.00E+0
1343,-3.20E-2
1344,-2.40E-2
1345,0.00E+0
1346,-2.40E-2
1347,0.00E+0
1348,-2.40E-2
1349,0.00E+0
1350,-3.20E-2
1351,0.00E+0
1352,-2.40E-2
1353,0.00E+0
1354,-2.40E-2
1355,0.00E+0
1356,-2.40E-2
1357,0.00E+0
1358,-2.40E-2
1359,0.00E+0
1360,0.00E+0
1361,-3.20E-2
1362,-2.40E-2
1363,0.00E+0
1364,-2.40E-2
1365,0.00E+0
1366,-2.40E-2
1367,0.00E+0
1368,0.00E+0
1369,-3.20E-2
1370,-2.40E-2
1371,0.00E+0
1372,0.00E+0
1373,-3.20E-2
1374,0.00E+0
1375,-3.20E-2
1376,-2.40E-2
1377,0.00E+0
1378,-2.40E-2
1379,0.00E+0
1380,0.00E+0
1381,-3.20E-2
1382,0.00E+0
1383,-3.20E-2
1384,0.00E+0
1385,-3.20E-2
1386,-2.40E-2
1387,0.00E+0
1388,0.00E+0
1389,-3.20E-2
1390,0.00E+0
1391,-3.20E-2
1392,-2.40E-2
1393,0.00E+0
1394,0.00E+0
1395,-3.20E-2
1396,-2.40E-2
1397,0.00E+0
1398,-2.40E-2
1399,0.00E+0
