"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.217381874E1,1.162387580E-1,-6.026693061E-2,2.064260721E0,2.068409021E0
1.219316031E1,1.512859613E-1,-6.111844629E-2,1.911551476E0,1.918502528E0
1.221247653E1,1.061240807E-1,-2.197072282E-2,9.794413447E-1,9.854188860E-1
1.223181797E1,1.588699408E-2,-9.557316080E-3,-3.067886829E-1,3.073483933E-1
1.225149917E1,5.141090974E-2,-1.009786967E-2,-3.089866638E-1,3.133972033E-1
1.227080739E1,-9.084587544E-2,-3.798333928E-2,-1.400642037E0,1.404098937E0
1.229014870E1,-1.842965335E-1,-3.768419847E-2,-1.549000263E0,1.560380443E0
1.230946467E1,-3.860582784E-2,4.175058100E-3,-4.684571624E-1,4.700637766E-1
1.232878051E1,6.394653767E-2,-2.195948735E-2,8.044950366E-1,8.073311853E-1
1.234812195E1,1.204261631E-1,-6.171627715E-2,1.803997636E0,1.809065734E0
1.236743052E1,1.318983734E-1,-7.477593422E-2,2.050473213E0,2.056071258E0
1.238674624E1,1.178436130E-1,-3.485280275E-2,1.434249878E0,1.439504966E0
1.240608742E1,6.132907700E-3,-9.360975586E-3,2.433016002E-1,2.435588411E-1
1.242540313E1,-1.146952510E-1,-3.766981885E-2,-9.609161615E-1,9.684698681E-1
1.244471897E1,-1.848832965E-1,-3.827440366E-2,-1.740443349E0,1.750654110E0
1.246406003E1,-1.583287865E-1,-1.130086649E-2,-1.754022956E0,1.761190576E0
1.248337587E1,-1.031406373E-1,-1.076501608E-2,-9.607839584E-1,9.663641609E-1
1.250271692E1,-9.776790626E-3,-3.644347936E-2,2.707060575E-1,2.733230367E-1
1.252225516E1,8.975564688E-2,-6.234603375E-2,1.420698404E0,1.424895456E0
1.254157100E1,1.334638596E-1,-4.864096269E-2,1.955006957E0,1.960160898E0
1.256091206E1,1.479087174E-1,-4.929015040E-2,1.733677149E0,1.740673135E0
1.258022906E1,7.470439374E-2,-3.668754920E-2,7.880822420E-1,7.924647266E-1
1.259954490E1,-2.204317786E-2,-3.818805516E-2,-4.431692362E-1,4.453573859E-1
1.261888596E1,-1.219505519E-1,-2.567323297E-2,-1.467729688E0,1.473011028E0
1.263820167E1,-1.783212721E-1,-1.193204056E-2,-1.808128595E0,1.816939698E0
1.265751738E1,-1.905921102E-1,-3.832087293E-2,-1.341786265E0,1.355796527E0
1.267686238E1,-9.475957602E-2,-3.721611202E-2,-2.738675773E-1,2.921777989E-1
1.269617822E1,2.138461731E-2,-3.621706739E-2,9.440154433E-1,9.449519221E-1
1.271549394E1,1.216023266E-1,-3.586054221E-2,1.777800322E0,1.782315092E0
1.273483512E1,1.390989572E-1,-4.982430860E-2,1.885315776E0,1.891096654E0
1.275415096E1,1.064316183E-1,-6.435703486E-2,1.212993145E0,1.219353061E0
1.277346692E1,-1.805419335E-3,-3.240758926E-2,7.752308249E-2,8.404367733E-2
1.279280810E1,-8.816418797E-2,-5.789143499E-3,-1.043476224E0,1.047210136E0
1.281212381E1,-1.760817468E-1,7.277654950E-3,-1.725769639E0,1.734744532E0
1.283143965E1,-1.857448071E-1,7.509385236E-3,-1.725189328E0,1.735175998E0
1.285078084E1,-2.270138562E-1,-1.865730248E-2,-1.585505247E0,1.601783467E0
1.287010046E1,2.284727292E-3,-4.484261572E-2,4.226131737E-1,4.249917349E-1
1.288941642E1,8.238106221E-2,-3.033766896E-2,1.449612737E0,1.452268605E0
1.290875761E1,1.074727923E-1,-4.353252053E-2,1.887919545E0,1.891477119E0
1.292807358E1,7.641405612E-2,-4.401305690E-2,1.545447230E0,1.547961046E0
1.294741489E1,5.913387053E-3,-3.155763075E-2,5.731926560E-1,5.740911715E-1
1.296673073E1,-9.166549891E-2,-1.910763234E-2,-5.902455449E-1,5.976265294E-1
1.298604657E1,-1.681858152E-1,-2.004971728E-2,-1.479428053E0,1.489092282E0
1.300538801E1,-1.944623739E-1,-6.926993839E-3,-1.711860061E0,1.722883764E0
1.302470372E1,-1.224664822E-1,-3.374826908E-2,-1.178372860E0,1.185200229E0
1.304404516E1,-4.548614100E-2,-4.614125565E-2,-1.110593677E-1,1.285775550E-1
1.306336100E1,5.364866555E-2,-3.140587360E-2,1.052547574E0,1.054381764E0
1.308267248E1,9.976764768E-2,-4.458976537E-2,1.764840841E0,1.768220865E0
1.310201366E1,1.003282219E-1,-4.472790658E-2,1.764794350E0,1.768209669E0
1.312132950E1,4.080419987E-2,-5.906252190E-2,1.038868189E0,1.041345513E0
1.314064547E1,-5.194264278E-2,-4.048166052E-2,-6.976687163E-2,9.593862285E-2
1.315998665E1,-1.107557267E-1,-8.149014320E-4,-1.138288260E0,1.143664136E0
1.317930276E1,-1.792646050E-1,-9.226353723E-4,-1.656682014E0,1.666352888E0
1.319864394E1,-1.883307844E-1,-1.369758230E-2,-1.450082421E0,1.462325250E0
1.321795979E1,-1.364035159E-1,-3.994680941E-2,-5.871455669E-1,6.041039509E-1
1.323727575E1,-3.427454829E-2,-3.894887865E-2,5.218145847E-1,5.243874719E-1
1.325661694E1,5.475344136E-2,-3.814932331E-2,1.479129434E0,1.480634051E0
1.327595579E1,1.100440100E-1,-3.811717406E-2,1.833189607E0,1.836885064E0
1.329527137E1,1.043770090E-1,-3.901388496E-2,1.406941056E0,1.411346796E0
1.331458721E1,3.002042137E-2,-4.006608576E-2,4.069253206E-1,4.099935774E-1
1.333392840E1,-7.782714814E-2,-4.112118110E-2,-7.283036709E-1,7.336036079E-1
1.335324424E1,-1.669928133E-1,1.240111981E-2,-1.493152976E0,1.502513294E0
1.337255996E1,-1.965488344E-1,1.252284925E-2,-1.614742756E0,1.626709081E0
1.339190102E1,-1.457696855E-1,-2.705263160E-2,-9.843618870E-1,9.954641986E-1
1.341121686E1,-1.837950945E-1,-2.631819062E-2,-9.816592932E-1,9.990636876E-1
1.343055804E1,-9.503135830E-2,-5.165495723E-2,5.706014484E-2,1.222908574E-1
1.344987376E1,1.059471667E-1,-2.405829728E-2,1.722286463E0,1.725709785E0
1.346918960E1,1.127252877E-1,-2.408295497E-2,1.640008092E0,1.644053990E0
1.348853078E1,5.512369052E-2,-2.478479780E-2,8.732044101E-1,8.752935789E-1
1.350798532E1,-4.227859527E-2,-2.273077890E-2,-2.212649733E-1,2.264119174E-1
1.352732638E1,-1.278591007E-1,-9.900423698E-3,-1.192575097E0,1.199450428E0
1.354664222E1,-1.679490358E-1,3.342487616E-3,-1.602913022E0,1.611691102E0
1.356595793E1,-1.346204877E-1,-9.970609099E-3,-1.315588117E0,1.322495437E0
1.358527883E1,-7.266874611E-2,-9.210473858E-3,-4.126739204E-1,4.191244971E-1
1.360459467E1,1.644506864E-2,-3.534530103E-2,6.687171459E-1,6.698524851E-1
1.362393585E1,8.284026384E-2,-3.446071967E-2,1.531245708E0,1.533872051E0
1.364325182E1,1.097045764E-1,-3.447224200E-2,1.736709833E0,1.740512704E0
1.366259301E1,8.914239705E-2,-2.167118527E-2,1.229987025E0,1.233403458E0
1.368190743E1,-1.213940326E-2,-3.216653317E-2,2.309082896E-1,2.334538266E-1
1.370122327E1,-1.183788255E-1,-1.914503798E-2,-8.364351392E-1,8.449874679E-1
1.372056445E1,-1.773225963E-1,-6.652086508E-3,-1.493398190E0,1.503903490E0
1.373988029E1,-1.720169932E-1,7.438044529E-3,-1.492032528E0,1.501934165E0
1.375919613E1,-1.226622015E-1,8.519803174E-3,-8.206733465E-1,8.298333233E-1
1.377861946E1,-2.452155016E-2,-3.134722263E-2,2.045837045E-1,2.084189217E-1
1.379793517E1,4.662141576E-2,-4.417770728E-2,1.189235687E0,1.190968827E0
1.381727661E1,1.155478656E-1,-3.055423312E-2,1.680603147E0,1.684847710E0
1.383659232E1,1.220650077E-1,-1.761277206E-2,1.487227440E0,1.492332246E0
1.385590816E1,7.888504863E-2,-1.866217330E-2,6.787187457E-1,6.835424372E-1
1.387525172E1,-1.566980965E-2,-1.983139664E-2,-3.747108579E-1,3.755623174E-1
1.389456768E1,-1.088286787E-1,-2.056791633E-2,-1.235458732E0,1.240413237E0
1.391388352E1,-1.783365309E-1,-7.029827219E-3,-1.548641920E0,1.558892278E0
1.393322471E1,-1.412005872E-1,-6.401803810E-3,-1.137259126E0,1.146009122E0
1.395254068E1,-5.630879104E-2,-1.797071658E-2,-2.212591469E-1,2.290179834E-1
1.397185652E1,-8.885870874E-2,-1.734929159E-2,-2.189356238E-1,2.369170222E-1
1.399117337E1,1.119782869E-2,-3.039490804E-2,7.927351594E-1,7.933966692E-1
1.401056463E1,1.385213584E-1,-3.040556237E-2,1.610654354E0,1.616885931E0
1.402988060E1,8.115305007E-2,-4.451039806E-2,1.062910795E0,1.066933152E0
1.404919631E1,-1.127888169E-2,-1.460119523E-2,7.808339596E-2,8.023356404E-2
1.406853775E1,-6.871706992E-2,1.175643411E-2,-8.796388507E-1,8.823971652E-1
1.408786032E1,-1.261946857E-1,1.092673000E-2,-1.453989625E0,1.459496599E0
1.410717629E1,-1.189551950E-1,-1.601618528E-2,-1.358271360E0,1.363564426E0
1.412651773E1,-7.123591751E-2,-1.513296366E-2,-6.470687389E-1,6.511539875E-1
1.414583383E1,3.622056171E-2,-1.380896382E-2,3.509741724E-1,3.531083208E-1
1.416517514E1,1.138391495E-1,-1.320709381E-2,1.226956010E0,1.232296567E0
1.418449020E1,1.151617318E-1,-3.979419172E-2,1.651191115E0,1.655680495E0
1.420380617E1,9.329374880E-2,-4.002756998E-2,1.363687396E0,1.367460875E0
1.422314748E1,6.755405664E-2,-1.394293923E-2,5.150908828E-1,5.196889201E-1
1.424246358E1,-1.380412187E-2,-1.607854036E-3,-4.974344969E-1,4.976285941E-1
1.426180489E1,-1.121243387E-1,-2.330021234E-3,-1.249713421E0,1.254735403E0
1.428111926E1,-1.265414506E-1,-2.960895747E-2,-1.441142440E0,1.446990311E0
1.430043523E1,-1.147556752E-1,1.179832779E-2,-9.746553898E-1,9.814587074E-1
1.431977654E1,-3.697399748E-3,2.540049329E-2,-8.588035405E-2,8.963420684E-2
1.433909264E1,9.012398124E-2,-1.434148755E-2,8.851621151E-1,8.898539095E-1
1.435840861E1,1.067337021E-1,-4.100367799E-2,1.499908328E0,1.504260076E0
1.437775218E1,1.397020817E-1,-4.154274240E-2,1.512063861E0,1.519071950E0
1.439706814E1,1.261949539E-1,-1.555953827E-2,8.952202797E-1,9.042049628E-1
1.441638411E1,4.187353700E-2,1.382844057E-2,-6.166731939E-2,7.581211744E-2
1.443572555E1,-7.372525334E-2,-2.720691264E-2,-9.499294758E-1,9.531745056E-1
1.445504139E1,-1.302672774E-1,-1.386369020E-2,-1.400075912E0,1.406191426E0
1.447435736E1,-1.204618588E-1,1.365088206E-2,-1.221167564E0,1.227170578E0
1.449370017E1,-7.183685899E-2,1.472068392E-2,-4.954259992E-1,5.008234754E-1
1.451301613E1,2.938970923E-2,-1.212643925E-2,4.750054777E-1,4.760682822E-1
1.453235757E1,1.005600095E-1,-3.897467628E-2,1.254165053E0,1.258793598E0
1.455167367E1,9.535038471E-2,-3.902471811E-2,1.254562616E0,1.258785916E0
1.457098964E1,1.719995439E-1,-2.598305792E-2,1.538918853E0,1.548718889E0
1.459033504E1,4.253885522E-2,-9.792125784E-3,3.641364574E-1,3.667435065E-1
1.460968231E1,-4.303348809E-2,-2.443334647E-2,-5.799121857E-1,5.820197699E-1
1.462899853E1,-1.070408747E-1,1.850739238E-3,-1.263648033E0,1.268174880E0
1.464833997E1,-1.012407020E-1,1.473832992E-3,-1.359325409E0,1.363091127E0
1.466766989E1,-5.505453423E-2,1.563006081E-2,-8.396407366E-1,8.415888943E-1
1.468698586E1,1.506570168E-2,-2.461954951E-2,6.265576184E-2,6.898436110E-2
1.470633514E1,9.098216146E-2,-2.377586067E-2,9.794222116E-1,9.839262746E-1
1.472565624E1,1.380789280E-1,-2.346317284E-2,1.499578357E0,1.506104764E0
1.474496822E1,1.174327359E-1,-2.371775918E-2,1.390115142E0,1.395268106E0
1.476428445E1,8.018144220E-2,-2.431039512E-2,7.194534540E-1,7.243157678E-1
1.478360015E1,-5.088405684E-3,4.546246026E-3,-1.966080070E-1,1.967263801E-1
1.480294172E1,-8.682353050E-2,3.520361148E-3,-1.017263889E0,1.020968432E0
1.482225782E1,-1.317773759E-1,1.652707532E-2,-1.372760534E0,1.379170006E0
1.484157391E1,-9.578505903E-2,-1.052188501E-2,-1.099264503E0,1.103479920E0
1.486089001E1,-3.486192552E-3,-1.040487550E-2,-3.337982893E-1,3.339786115E-1
1.488024947E1,3.200296313E-2,-9.241158143E-3,5.983775258E-1,5.993039730E-1
1.489957029E1,9.433481842E-2,-2.229628153E-2,1.309109569E0,1.312693431E0
1.491889053E1,1.292845607E-1,-2.261761390E-2,1.499207497E0,1.504941584E0
1.493820126E1,1.196691990E-1,-2.353009768E-2,1.046436548E0,1.053519735E0
1.495754620E1,6.121799350E-2,-2.138744853E-2,1.848756075E-1,1.959184931E-1
1.497685601E1,-3.645005822E-2,5.363001488E-3,-6.901336312E-1,6.911163415E-1
1.499617857E1,-1.241327599E-1,1.846450195E-2,-1.277077198E0,1.283228760E0
1.501549394E1,-1.301858574E-1,1.872568205E-2,-1.248664260E0,1.255572157E0
1.503481267E1,-8.700215816E-2,6.078501232E-3,-6.596931815E-1,6.654332554E-1
1.505412369E1,1.563198492E-2,-2.143672481E-2,2.152379006E-1,2.168668854E-1
1.507346215E1,9.447251260E-2,-2.100250125E-2,1.035652637E0,1.040164673E0
1.509279820E1,1.387046576E-1,-2.100430988E-2,1.445040464E0,1.451834049E0
1.511212264E1,1.214871854E-1,-2.117408440E-2,1.280836344E0,1.286759192E0
1.513143352E1,1.667553633E-1,-2.175633051E-2,1.277534366E0,1.288555294E0
1.515074747E1,-2.389260381E-2,9.358610958E-3,-3.052440882E-1,3.063207363E-1
1.517002163E1,-9.791298211E-2,8.481055498E-3,-1.057467341E0,1.062024509E0
1.518935116E1,-1.221854463E-1,-5.410016049E-3,-1.330879331E0,1.336487315E0
1.520866777E1,-1.185754910E-1,-4.874181934E-3,-9.616893530E-1,9.689841672E-1
1.522800985E1,-1.202062797E-2,-4.378478508E-3,-1.689233929E-1,1.694071405E-1
1.524732646E1,7.849879563E-2,9.743476287E-3,7.069104910E-1,7.113223169E-1
1.526667676E1,1.185091361E-1,-3.346469020E-3,1.309327483E0,1.314684020E0
1.528599337E1,9.965962917E-2,-3.016231209E-2,1.405072093E0,1.408924907E0
1.530533532E1,6.463087350E-2,-1.712932624E-2,9.122332335E-1,9.146802916E-1
1.532465205E1,5.143169314E-3,2.368114516E-2,5.060743913E-2,5.611026396E-2
1.534396853E1,-6.171351299E-2,2.287490107E-2,-7.703011632E-1,7.731078197E-1
1.536328527E1,-1.119225919E-1,-4.627224524E-3,-1.248958588E0,1.253971942E0
1.538264588E1,-1.182246655E-1,-1.817545481E-2,-1.153234601E0,1.159421176E0
1.540198322E1,-5.127321929E-2,-4.132102244E-3,-5.512973666E-1,5.536919755E-1
1.542129996E1,1.436022203E-2,1.072617248E-2,3.252506256E-1,3.257441269E-1
1.544064229E1,9.879709035E-2,-2.214844339E-3,1.077201247E0,1.081724687E0
1.545995928E1,1.220141873E-1,-1.571153291E-2,1.418016672E0,1.423343106E0
1.547927602E1,1.143142432E-1,-1.638113521E-2,1.170367241E0,1.176050835E0
1.549861836E1,6.475193053E-2,-2.186449710E-3,4.452408850E-1,4.499300376E-1
1.551793535E1,-2.933640033E-2,-1.643824973E-3,-4.292595983E-1,4.302640227E-1
1.553726010E1,-9.563504905E-2,-1.905421261E-3,-1.071237326E0,1.075499466E0
1.555660244E1,-1.301169693E-1,1.167409774E-2,-1.234236002E0,1.241130621E0
1.557591974E1,-1.036164090E-1,2.569446899E-2,-8.365781307E-1,8.433620425E-1
1.559525760E1,-3.882353008E-2,1.093087811E-2,-4.356781766E-2,5.937091308E-2
1.561458012E1,3.608074412E-2,-1.563755609E-2,8.180047870E-1,8.189494397E-1
1.563392419E1,8.467748016E-2,-2.901424654E-2,1.323453188E0,1.326476703E0
1.565323633E1,1.033349484E-1,-2.946588583E-2,1.308402181E0,1.312807151E0
1.567255123E1,9.717149287E-2,-2.928964561E-3,7.600485086E-1,7.662405715E-1
1.569188569E1,1.264722049E-1,-3.455423983E-3,7.580183744E-1,7.685044011E-1
1.571120272E1,4.416377097E-2,1.128371432E-2,-6.185270473E-2,7.683435402E-2
1.573055125E1,-1.329280287E-1,-2.985137049E-3,-1.207655311E0,1.214952724E0
1.574985914E1,-1.180907190E-1,-2.793673659E-3,-1.016208172E0,1.023050473E0
1.576917510E1,-3.046813980E-2,1.087179873E-2,-3.738155365E-1,3.752126849E-1
1.578853813E1,6.027501822E-2,-2.419904340E-3,4.601190090E-1,4.640565011E-1
1.580785730E1,9.745595604E-2,-1.542673353E-2,1.130753279E0,1.135050054E0
1.582717655E1,1.100655720E-1,-1.521188300E-2,1.363406420E0,1.367926495E0
1.584648234E1,7.784964144E-2,-2.067343565E-3,1.034841299E0,1.037767486E0
1.586582519E1,2.517101914E-2,-1.566762337E-3,2.826488018E-1,2.837717042E-1
1.588515030E1,-5.044429004E-2,-1.533071045E-3,-5.241190195E-1,5.265431828E-1
1.590447522E1,-9.545580298E-2,-2.043816494E-3,-1.084868431E0,1.089061752E0
1.592379870E1,-9.175991267E-2,2.469379455E-2,-1.139573574E0,1.143528572E0
1.594312888E1,-6.915637106E-2,1.137174666E-2,-6.881110072E-1,6.916709323E-1
1.596245127E1,-1.745559089E-2,-1.586161181E-2,1.183857992E-1,1.207124096E-1
1.598176246E1,6.765059382E-2,-2.881091833E-2,8.847631216E-1,8.878132986E-1
1.600109283E1,1.057284772E-1,-1.642366988E-3,1.295638084E0,1.299945866E0
1.602043401E1,9.979031235E-2,-1.849709894E-3,1.213327408E0,1.217425532E0
1.603975394E1,7.704190165E-2,-1.426405832E-2,6.233370900E-1,6.282420280E-1
1.605907604E1,-1.541579113E-4,-1.402796432E-2,-1.697189659E-1,1.702977831E-1
1.607842260E1,-4.597719386E-2,1.237635128E-2,-8.802582026E-1,8.815449958E-1
1.609773940E1,-1.249868944E-1,2.592352405E-2,-1.166451693E0,1.173415231E0
1.611705387E1,-1.158922464E-1,2.644413337E-2,-9.056624770E-1,9.134302531E-1
1.613639752E1,-3.449328616E-2,-1.582750864E-2,-2.082681060E-1,2.116976636E-1
1.615571441E1,5.052378401E-2,-2.998386044E-3,5.435170531E-1,5.458685099E-1
1.617505118E1,1.061926112E-1,-2.690398367E-3,1.158363819E0,1.163224332E0
1.619437738E1,9.973699600E-2,-1.653802395E-2,1.307649732E0,1.311552056E0
1.621369334E1,9.769111872E-2,-3.819730366E-3,9.098381996E-1,9.150757862E-1
1.623300831E1,3.219936416E-2,-3.543631407E-3,1.849795133E-1,1.877945066E-1
1.625235002E1,-2.960683964E-2,1.022801362E-2,-5.935466886E-1,5.943726514E-1
1.627166606E1,-9.924973547E-2,9.990444407E-3,-1.084630728E0,1.089208031E0
1.629099003E1,-9.970583022E-2,9.921589866E-3,-1.084601641E0,1.089220092E0
1.631033935E1,-4.788569734E-2,-3.968507517E-3,-5.378973484E-1,5.400392083E-1
1.632965105E1,3.226805106E-2,9.468582459E-3,2.413022816E-1,2.436343003E-1
1.634897374E1,7.968290895E-2,-3.618096467E-3,9.393675327E-1,9.427480141E-1
1.636829443E1,8.415785432E-2,-1.692819223E-2,1.281587958E0,1.284459732E0
1.638763294E1,8.223132044E-2,-3.057354316E-2,1.117257595E0,1.120696777E0
1.640694539E1,3.794851527E-2,-1.539081242E-2,5.015952587E-1,5.032641160E-1
1.642626353E1,-2.631418966E-2,2.607107349E-2,-2.778512537E-1,2.803095729E-1
1.644561423E1,-7.971636951E-2,2.524376102E-2,-9.207127094E-1,9.245019418E-1
1.646493383E1,-1.078107804E-1,2.497506514E-2,-1.098565340E0,1.104125321E0
1.648425318E1,-8.881641179E-2,-1.843913342E-3,-7.839381099E-1,7.889554583E-1
1.650357341E1,-1.695425250E-2,-3.166686511E-3,-1.004957780E-1,1.019650724E-1
1.652292082E1,7.795609534E-2,-1.640961505E-2,6.651034355E-1,6.698574536E-1
1.654224155E1,1.117009372E-1,-2.595153870E-3,1.185189724E0,1.190444672E0
1.656155179E1,9.506747127E-2,-1.635648496E-2,1.226276875E0,1.230065174E0
1.658086466E1,7.216907293E-2,-2.114813309E-3,8.007482290E-1,8.039966255E-1
1.660021494E1,2.087475918E-2,-1.967432443E-3,4.861892015E-2,5.294738669E-2
1.661952639E1,-4.355129600E-2,1.116705686E-2,-6.752513051E-1,6.767464397E-1
1.663884494E1,-1.005685255E-1,-2.590230899E-3,-1.070932269E0,1.075647090E0
1.665818855E1,-1.225030124E-1,-2.201579046E-3,-9.742114544E-1,9.818858349E-1
1.667745272E1,-6.338030845E-2,1.089247223E-2,-3.861489892E-1,3.914674333E-1
1.669677067E1,1.982137002E-2,1.049530227E-2,3.384769261E-1,3.392192028E-1
1.671611428E1,8.250097930E-2,-1.611332595E-2,9.810315967E-1,9.846263477E-1
1.673543269E1,9.435580671E-2,-2.960781008E-2,1.239950418E0,1.243887728E0
1.675475070E1,9.713236988E-2,-3.028698638E-2,1.006191492E0,1.011322559E0
1.677406923E1,6.916406006E-2,-1.358760172E-3,3.632145226E-1,3.697435636E-1
1.679343917E1,-1.803803444E-2,2.670837380E-2,-3.746318817E-1,3.760156309E-1
1.681275757E1,-1.034192741E-1,-6.928370567E-4,-9.209371805E-1,9.267261282E-1
1.683207585E1,-1.031509712E-1,-7.634992944E-4,-9.209538102E-1,9.267128068E-1
1.685141946E1,-1.543025970E-1,-1.430090051E-2,-1.028404355E0,1.040014098E0
1.687075956E1,2.007009089E-2,1.169332210E-2,8.722209372E-3,2.481167601E-2
1.689006931E1,8.897478133E-2,-1.562677091E-3,7.333880067E-1,7.387671636E-1
1.690941812E1,1.006259918E-1,-1.486580726E-2,1.184995174E0,1.189352826E0
1.692874038E1,1.026744097E-1,-1.511189155E-2,1.157602310E0,1.162245031E0
1.694805923E1,4.951586202E-2,1.253984869E-2,6.651840210E-1,6.671423013E-1
1.696740154E1,-1.752308384E-2,-7.826813380E-4,-4.598280415E-2,4.921472681E-2
1.698672315E1,-6.348515302E-2,-1.123317983E-3,-7.157174945E-1,7.185284674E-1
1.700602582E1,-9.668304026E-2,-1.609610859E-3,-1.043933511E0,1.048402297E0
1.702536742E1,-6.744805723E-2,2.570870519E-2,-8.661482334E-1,8.691507005E-1
1.704469087E1,-1.899810508E-2,1.110274345E-2,-2.783334255E-1,2.792018887E-1
1.706401311E1,3.508716077E-2,-1.626174152E-2,4.463548362E-1,4.480270002E-1
1.708333169E1,7.775144279E-2,-2.946420573E-2,1.048469901E0,1.051761646E0
1.710264329E1,1.208423972E-1,-2.256936627E-3,1.212766290E0,1.218773996E0
1.712198433E1,8.557722718E-2,-9.199043270E-4,8.980641961E-1,9.021328108E-1
1.714128902E1,3.653204814E-2,-3.057731374E-4,2.536914349E-1,2.563084629E-1
1.716061601E1,-3.808162734E-2,1.234413218E-2,-4.568136930E-1,4.585644318E-1
1.717993793E1,-8.672169596E-2,2.543313242E-2,-9.483657479E-1,9.526621062E-1
1.719926222E1,-1.265188456E-1,2.569732629E-2,-9.884436727E-1,9.968391369E-1
1.721860847E1,-1.038986370E-1,-3.266633255E-3,-5.505275726E-1,5.602554827E-1
1.723791539E1,-3.852544818E-3,-1.754015125E-2,1.329563409E-1,1.341636597E-1
1.725723226E1,7.913678139E-2,-1.695186272E-2,8.022047281E-1,8.062768889E-1
1.727655790E1,1.238584295E-1,-3.081385046E-3,1.157047033E0,1.163661567E0
1.729588254E1,1.036504358E-1,-3.200494684E-3,1.073826075E0,1.078821623E0
1.731519135E1,5.707016960E-2,-1.611519046E-2,5.537996292E-1,5.569656479E-1
1.733453248E1,1.325534564E-2,-1.825513784E-3,-1.569631994E-1,1.575324812E-1
1.735385056E1,-4.003855214E-2,9.572910517E-2,-1.629774570E0,1.633074492E0
1.737316995E1,-1.222032160E-1,-2.204085328E-2,-8.116917610E-1,8.211351534E-1
