WaveLength	Dark	Reference	Samples	Energy	IrrCali	StrayLight
365.785	105.148	106.282	115.777	0.0765753716554758		
366.145	103.532	112.386	110.351	0.0492003192203335		
366.505	97.816	101.025	108.995	0.083129734324017		
366.865	98.714	101.873	100.855	0.0161014249669119		
367.225	99.133	98.142	93.902	-0.0392120791643595		
367.585	96.948	98.311	91.188	-0.043133878665218		
367.945	100.031	96.107	94.411	-0.0400032055020529		
368.305	103.981	101.364	97.972	-0.041884951432465		
368.665	102.425	104.586	110.521	0.057239496139951		
369.025	101.198	113.064	110.351	0.0627095032072141		
369.385	105.118	108.486	112.895	0.04995684583764		
369.745	105.088	98.651	115.777	0.0669376422709856		
370.105	106.913	97.803	116.286	0.0587496403194465		
370.464	106.794	96.276	108.486	0.0106906244114788		
370.824	105.956	95.768	118.490	0.0787033569994561		
371.184	108.051	93.902	122.389	0.0844362082999642		
371.544	107.512	112.216	123.406	0.0917908909182526		
371.904	109.277	117.812	115.268	0.0344053796252894		
372.263	113.586	108.995	122.050	0.047956134018679		
372.623	111.671	100.516	121.033	0.0570996556526024		
372.983	109.636	102.212	118.320	0.0540392158792559		
373.342	108.051	90.849	113.234	0.0322834350078309		
373.702	108.230	96.276	114.929	0.0434046588882347		
374.061	107.781	103.399	107.299	-0.00314412156299274		
374.421	110.265	108.486	111.538	0.00869501058311818		
374.780	107.482	112.216	111.708	0.0285163342055094		
375.140	110.055	111.877	106.451	-0.0235654231450433		
375.499	107.153	107.977	107.299	0.000911243131488487		
375.859	103.652	112.725	104.077	0.00264594255700142		
376.218	106.494	114.760	101.025	-0.0327466962138677		
376.577	109.996	115.608	101.534	-0.0488130679598254		
376.937	107.093	114.929	108.995	0.0106864719543011		
377.296	105.896	106.960	108.147	0.0129012486000186		
377.655	103.352	102.212	111.708	0.0483967893117145		
378.014	100.060	104.586	106.282	0.03515290229426		
378.374	101.377	100.346	97.972	-0.0185412626864773		
378.733	97.786	102.890	98.311	0.00290885708831384		
379.092	97.517	105.434	107.808	0.0593912257293665		
379.451	99.252	112.725	97.294	-0.0112462189537076		
379.810	98.774	105.095	101.194	0.0142505990413529		
380.169	96.230	102.381	101.194	0.0279327580851517		
380.528	99.402	102.381	102.042	0.0153685037483972		
380.887	102.574	106.451	96.276	-0.0378946074884713		
381.246	104.190	104.247	104.925	0.00446032620501398		
381.605	104.729	106.282	105.264	0.0032612013002955		
381.964	103.293	111.877	115.268	0.0714208241379553		
382.323	100.839	109.164	113.912	0.0761379010778147		
382.682	97.636	100.686	126.119	0.166700671500801		
383.041	98.774	104.925	127.645	0.164737878751688		
383.400	102.634	111.030	129.848	0.152537845829025		
383.758	103.083	117.133	133.408	0.164049075377784		
384.117	107.183	112.556	142.392	0.189203585476412		
384.476	109.547	114.251	135.781	0.143040362435253		
384.835	109.936	112.556	143.070	0.17594613716903		
385.193	105.357	108.486	142.731	0.198274250535884		
385.552	105.866	100.007	127.136	0.119931215618504		
385.911	108.380	104.416	116.794	0.0465483291468658		
386.269	107.871	106.451	104.756	-0.0179778181198881		
386.628	102.425	106.621	89.832	-0.0725658210385891		
386.986	104.879	113.064	79.994	-0.148521408168111		
387.345	108.619	108.656	98.820	-0.0584079476871584		
387.703	106.345	109.503	97.803	-0.0517651112069708		
388.062	107.033	113.742	113.912	0.0394799109249593		
388.420	110.774	110.351	117.133	0.0372642464579563		
388.778	109.038	108.995	124.254	0.0885191795376767		
389.137	107.661	115.777	115.947	0.0465630718675534		
389.495	109.457	114.760	123.915	0.0801418958208868		
389.853	106.494	113.742	122.220	0.0890810738646447		
390.212	109.158	104.077	130.526	0.12250523893504		
390.570	111.492	104.247	133.917	0.133245808856091		
390.928	111.402	100.007	138.663	0.161452313227665		
391.286	107.213	104.077	140.527	0.198594234388266		
391.644	107.512	100.686	130.357	0.13581020882215		
392.003	102.245	109.164	124.932	0.138044737072015		
392.361	98.295	104.077	118.320	0.119021857630282		
392.719	96.170	111.538	114.082	0.106898476617146		
393.077	95.721	112.216	107.130	0.067305589605696		
393.435	97.427	114.251	113.742	0.0986824826874349		
393.793	98.295	110.351	119.507	0.124731182243262		
394.151	100.300	105.434	126.967	0.160855848530451		
394.509	101.168	100.516	125.610	0.141872690978203		
394.867	100.928	97.294	131.544	0.179129639958138		
395.224	102.604	93.902	124.932	0.125819427243453		
395.582	108.380	92.884	121.033	0.0697929192837217		
395.940	107.901	97.124	116.964	0.0498117173004749		
396.298	106.584	100.686	113.403	0.0373331362957783		
396.656	108.978	99.159	112.216	0.0177207199879993		
397.013	107.961	101.703	109.843	0.0105581136412705		
397.371	103.293	102.381	107.130	0.021190854875117		
397.729	105.537	109.843	110.351	0.026369374953668		
398.086	107.362	103.060	113.403	0.0327754646013463		
398.444	106.614	105.603	106.960	0.00187586442890034		
398.801	104.519	106.960	113.912	0.0525496151046884		
399.159	108.529	114.421	123.406	0.0822978111315521		
399.516	106.435	110.690	119.507	0.0699284344053929		
399.874	107.422	116.625	115.268	0.043209807086712		
400.231	109.277	116.455	115.099	0.0326118833206437		
400.589	110.893	123.745	111.708	0.00468848935281415		
400.946	104.490	119.677	108.825	0.0245755273443711		
401.304	102.694	122.050	105.943	0.0184049290338046		
401.661	99.402	124.593	106.282	0.0403786436830324		
402.018	98.594	118.998	101.534	0.0172566318440066		
402.375	100.031	113.403	100.516	0.00283565164490445		
402.733	106.614	113.742	95.937	-0.0632421857568671		
403.090	107.721	114.590	88.135	-0.114271878830403		
403.447	107.392	112.047	92.884	-0.0859964237820175		
403.804	106.435	114.421	97.972	-0.0488572923266301		
404.161	106.345	113.912	97.633	-0.0491665902610543		
404.518	101.736	114.421	106.451	0.0273055682771658		
404.876	103.562	109.673	115.777	0.0714108524501922		
405.233	106.794	110.012	115.268	0.0492584505260884		
405.590	105.447	121.542	121.542	0.0947517513593078		
405.947	105.746	116.625	119.846	0.082556320958424		
406.304	104.699	114.082	121.881	0.0992570803471079		
406.660	104.220	118.490	123.745	0.112061283393018		
407.017	103.592	115.268	117.133	0.0774192106813513		
407.374	103.831	101.194	115.777	0.067667268748259		
407.731	101.796	100.855	120.524	0.106687261277445		
408.088	101.287	98.311	112.386	0.0641765747940814		
408.445	102.036	97.972	113.912	0.0682833563472937		
408.801	100.539	95.598	121.372	0.123158041558365		
409.158	103.711	98.311	117.812	0.0840785692631233		
409.515	101.736	96.785	115.268	0.0795792155266009		
409.871	103.592	110.351	116.286	0.0744812829094247		
410.228	102.425	113.064	112.895	0.0605262380571365		
410.585	102.425	122.050	109.164	0.03827824410162		
410.941	99.282	114.421	110.182	0.0620863199873648		
411.298	102.874	117.473	105.773	0.0164275640130629		
411.654	101.916	117.133	106.112	0.0238677492400858		
412.011	99.492	108.147	100.855	0.00793107418248938		
412.367	102.155	102.721	102.212	0.000321421812108821		
412.723	101.706	117.303	108.486	0.0388291778253047		
413.080	103.023	116.964	123.576	0.118518128675196		
413.436	105.687	111.538	128.323	0.128862107230681		
413.792	104.669	114.929	133.747	0.163059513302446		
414.149	101.108	108.995	135.273	0.187609799844521		
414.505	103.053	104.416	138.324	0.190899007263239		
