WaveLength	Dark	Reference	Samples	Energy	IrrCali	StrayLight
399.516	89.832	111.877	115.664	0.138185704551184		
399.874	89.492	118.490	111.934	0.123586141718333		
400.231	85.252	122.728	120.242	0.196011979658122		
400.589	77.280	120.016	117.868	0.233624160151533		
400.946	80.503	126.288	113.121	0.184886678694802		
401.304	81.860	116.116	110.238	0.160782565609336		
401.661	73.208	112.047	109.051	0.210375729863264		
402.018	82.877	123.745	112.951	0.17655356525869		
402.375	85.422	129.509	112.782	0.159808893623777		
402.733	88.475	132.730	115.494	0.16004400028782		
403.090	90.001	142.731	114.308	0.141813503085019		
403.447	97.972	131.883	112.612	0.086779024141707		
403.804	85.930	125.102	112.612	0.154045532406974		
404.161	95.768	120.694	107.356	0.0653994350912119		
404.518	95.768	113.912	109.899	0.0818410213086505		
404.876	90.171	112.047	109.221	0.111367942449442		
405.233	90.001	121.372	113.968	0.13930822470716		
405.590	98.820	112.386	107.356	0.0502500783865067		
405.947	90.680	112.216	126.345	0.20882598269422		
406.304	89.323	111.199	125.158	0.207019531863638		
406.660	93.563	105.603	126.006	0.186200182387326		
407.017	99.668	106.112	133.973	0.196126174321563		
407.374	92.376	108.316	132.956	0.229868095640312		
407.731	91.867	107.130	123.463	0.179992033094077		
408.088	86.779	106.451	125.158	0.221928887949694		
408.445	86.100	103.908	124.650	0.221641668850223		
408.801	80.333	100.855	114.647	0.202855150106154		
409.158	78.467	107.808	119.564	0.245056779739943		
409.515	88.475	112.386	119.224	0.180833691338041		
409.871	89.832	106.112	120.411	0.179425686679898		
410.228	93.732	123.237	120.581	0.155208823954145		
410.585	93.393	129.679	119.394	0.147673187289635		
410.941	104.756	134.425	126.514	0.123946745526608		
411.298	96.785	123.915	123.293	0.150191795988838		
411.654	100.516	134.595	122.276	0.12377134763847		
412.011	102.721	123.915	118.885	0.0940379427122397		
412.367	104.925	122.898	116.681	0.066848249228132		
412.723	106.112	118.829	98.198	-0.0453246575308324		
413.080	108.486	122.559	103.795	-0.0270534822659176		
413.436	106.790	124.763	106.508	-0.00160886353237091		
413.792	98.481	125.610	113.121	0.0820939757228325		
414.149	99.329	112.047	113.290	0.0766658597600822		
414.505	91.358	106.960	128.549	0.201290657903672		
414.861	86.100	106.621	130.583	0.24233219544979		
415.217	85.761	106.451	124.141	0.205899722523557		
415.574	93.732	107.299	118.885	0.134097937267576		
415.930	92.545	118.659	135.329	0.228951832072994		
