Wavelength,150,187.5,300,375,750,1500,1875,3000,3750,7500,15000,Empty_cuvette,Nothing,Pure_water
686.919,2129.305,2016.694,2108.207,2011.386,1975.661,2147.858,2049.695,2039.856,2017.744,1858.606,1696.094,599.315,2952.933,2085.944
687.244,2128.145,2001.765,2096.773,2015.533,1987.608,2134.275,2035.766,2026.921,2020.232,1851.96,1700.254,602.517,2959.835,2084.287
687.569,2112.736,1995.461,2089.48,2022.167,1979.478,2125.826,2040.409,2014.648,2011.275,1843.652,1700.254,587.686,2969.365,2082.298
687.894,2111.742,1992.474,2079.204,2019.845,1971.845,2115.387,2041.736,2010.335,2015.754,1835.011,1683.111,594.09,2975.936,2094.894
688.219,2109.256,1992.143,2093.624,2013.21,1964.377,2102.131,2025.65,1997.562,2005.801,1821.384,1685.775,591.394,2998.606,2083.458
688.544,2094.176,1985.672,2096.11,1992.806,1960.726,2109.754,2020.508,2009.672,1994.189,1836.174,1694.762,596.281,2987.272,2077.988
688.869,2080.751,1969.577,2092.961,2003.755,1937.655,2133.115,2013.542,2003.368,1992.862,1837.67,1692.099,591.562,2969.365,2058.593
689.193,2075.944,1958.458,2112.681,1993.636,1935.829,2147.361,2004.419,2004.198,1994.852,1819.223,1688.105,600.157,2961.149,2049.142
689.518,2067.821,1938.208,2106.716,1987.995,1926.698,2144.214,2003.092,2010.003,1994.355,1820.054,1685.109,595.776,2933.212,2030.902
689.843,2054.061,1919.946,2087.491,1971.402,1913.416,2129.967,2004.917,2005.857,1980.75,1788.137,1679.616,595.439,2895.238,2022.941
690.167,2053.232,1924.927,2081.69,1967.585,1914.91,2117.873,2007.239,1992.087,1975.274,1772.341,1674.789,592.574,2901.486,2020.287
690.492,2068.65,1919.448,2092.132,1954.143,1916.072,2110.416,2018.684,2006.022,1979.92,1775.5,1680.615,583.978,2906.911,2027.916
690.816,2073.955,1920.278,2072.573,1955.47,1910.095,2082.74,2016.859,1995.405,1968.636,1775.168,1675.454,577.741,2924.665,2035.711
691.141,2082.409,1922.935,2072.408,1944.682,1902.954,2063.843,2016.196,1976.491,1940.587,1771.509,1681.114,580.775,2927.952,2025.429
691.465,2081.911,1925.093,2074.065,1947.835,1901.294,2066.329,1993.636,1960.228,1935.109,1783.315,1671.626,573.864,2926.637,2024.268
691.79,2080.917,1924.761,2074.065,1948.167,1895.481,2054.558,1973.891,1949.108,1935.109,1789.135,1664.8,570.324,2923.514,2018.794
692.114,2057.874,1932.066,2062.13,1962.275,1895.481,2056.714,1955.304,1939.979,1922.99,1792.293,1660.805,566.109,2937.978,2020.951
692.438,2048.092,1930.904,2072.242,1952.317,1885.516,2054.227,1953.645,1933.671,1924.982,1799.442,1665.799,564.592,2888.99,2017.302
692.762,2009.782,1932.564,2047.208,1943.188,1887.842,2053.398,1935.884,1928.358,1939.425,1801.437,1646.319,567.121,2876.493,2014.482
693.087,2009.616,1931.734,2052.182,1941.528,1889.835,2036.319,1950.823,1929.52,1954.198,1797.613,1638.326,565.435,2884.386,2011.165
693.411,2023.217,1937.544,2062.461,1937.876,1873.557,2038.806,1958.126,1935.331,1956.522,1790.465,1634.163,570.492,2890.634,2014.482
693.735,2033.831,1948.499,2058.98,1933.892,1882.028,2027.529,1964.598,1937.987,1955.692,1772.84,1630.166,578.078,2880.768,2009.506
694.059,2020.398,1945.844,2037.424,1918.12,1902.29,2038.475,1958.126,1938.651,1950.878,1763.86,1622.338,581.45,2892.443,1999.885
694.383,2036.485,1934.556,2045.55,1923.931,1893.821,2042.952,1946.84,1939.979,1947.559,1745.398,1621.005,570.83,2897.54,1998.06
694.707,2012.768,1920.278,2022.001,1942.026,1893.821,2050.413,1924.595,1942.635,1929.299,1747.56,1635.495,576.393,2866.79,1979.146
695.031,1981.745,1893.045,1983.847,1926.421,1902.456,2038.972,1921.441,1941.971,1919.67,1726.433,1633.996,578.247,2830.601,1957.075
695.354,1968.802,1865.805,1972.564,1899.19,1885.018,2024.378,1912.309,1917.567,1909.873,1722.773,1621.672,573.695,2805.756,1943.63
695.678,1984.4,1865.971,1984.842,1907.493,1866.58,1999.829,1890.554,1896.478,1902.235,1720.943,1622.504,566.952,2820.73,1932.343
696.002,2003.479,1864.642,1991.645,1904.006,1877.71,1992.53,1892.049,1892.16,1902.899,1735.75,1632.664,575.887,2833.727,1930.184
696.326,2022.886,1866.137,1998.613,1881.752,1858.606,1979.588,1902.511,1882.028,1906.22,1737.912,1623.171,573.021,2840.143,1938.319
696.649,2016.915,1864.808,2002.262,1894.706,1845.48,2001.488,1900.519,1869.238,1902.567,1754.38,1626.835,565.098,2845.572,1943.63
696.973,2003.313,1858.661,2015.698,1909.984,1836.673,2004.64,1891.385,1875.218,1898.581,1753.382,1642.656,565.435,2840.637,1943.299
697.296,1962.33,1838.058,1992.972,1904.836,1845.48,2025.042,1891.717,1903.619,1901.072,1747.228,1650.149,563.243,2788.146,1930.35
697.62,1920.832,1827.588,1967.419,1891.551,1835.842,2020.398,1883.579,1898.803,1892.437,1733.754,1644.82,556.836,2752.095,1917.733
697.943,1905.888,1843.708,1951.985,1898.692,1836.673,2011.109,1883.08,1908.6,1898.415,1724.603,1641.823,552.958,2750.613,1919.559
698.267,1909.707,1853.178,1954.309,1895.537,1846.311,1993.525,1890.222,1922.215,1897.253,1723.439,1660.971,556.499,2756.54,1918.563
698.59,1913.194,1867.3,1937.544,1884.907,1860.766,1979.754,1905.168,1925.37,1896.921,1730.094,1660.472,554.981,2746.168,1909.596
698.913,1930.461,1860.655,1936.714,1884.575,1850.132,1952.04,1900.685,1908.766,1880.312,1715.619,1636.994,562.569,2758.516,1934.003
699.237,1941.749,1852.514,1936.548,1865.639,1840.661,1942.413,1898.692,1892.16,1876.824,1715.619,1621.005,559.028,2747.979,1939.979
699.56,1944.571,1835.731,1950.657,1850.686,1837.504,1937.931,1893.378,1873.059,1844.428,1706.467,1630.665,565.603,2732.006,1940.477
699.883,1945.069,1816.951,1944.018,1837.559,1832.02,1926.809,1877.433,1858.606,1842.267,1706.3,1603.515,574.37,2712.243,1933.837
700.206,1952.206,1786.197,1946.674,1840.717,1836.008,1925.647,1866.635,1852.957,1853.234,1697.813,1588.52,577.404,2714.384,1920.057
700.529,1933.117,1790.686,1937.876,1842.877,1840.661,1931.125,1864.974,1870.069,1875.993,1719.113,1596.018,575.044,2722.949,1912.585
700.852,1919.504,1785.532,1933.062,1859.99,1828.696,1928.303,1872.117,1888.008,1858.052,1713.123,1605.181,573.864,2723.278,1889.17
701.175,1916.017,1781.874,1914.799,1851.683,1824.043,1934.777,1860.987,1885.516,1871.841,1715.286,1589.354,567.964,2722.949,1848.471
701.498,1899.578,1780.877,1905.168,1846.366,1810.247,1934.943,1861.984,1878.54,1863.368,1697.813,1584.355,539.468,2712.572,1842.821
701.821,1877.322,1783.038,1880.921,1825.262,1789.966,1918.839,1853.677,1851.295,1835.122,1675.676,1578.023,545.876,2687.369,1833.682
702.144,1890.61,1787.527,1872.45,1807.643,1777.994,1900.408,1854.674,1822.879,1814.015,1654.866,1573.69,543.684,2671.881,1829.195
702.466,1894.263,1799.664,1885.24,1824.763,1789.8,1900.076,1843.708,1805.26,1835.288,1655.532,1567.357,541.997,2681.108,1842.987
702.789,1882.637,1785.366,1881.918,1833.405,1786.641,1891.44,1850.52,1816.065,1835.621,1659.861,1569.191,545.37,2687.698,1863.424
703.112,1875.661,1774.558,1888.229,1822.27,1779.158,1880.644,1830.58,1811.245,1821.993,1657.863,1569.524,552.621,2686.38,1849.634
703.434,1867.189,1765.578,1895.703,1821.938,1768.183,1883.302,1840.384,1834.845,1832.463,1654.7,1570.024,542.334,2673.035,1857.277
703.757,1850.409,1758.427,1890.886,1813.793,1741.738,1891.108,1842.378,1822.381,1827.644,1670.35,1569.191,533.396,2658.863,1839.498
704.08,1851.572,1749.279,1865.14,1787.694,1726.433,1884.631,1839.886,1819.721,1790.908,1665.189,1572.19,530.697,2624.58,1836.673
704.402,1843.929,1745.287,1868.463,1774.392,1715.286,1881.475,1822.769,1806.092,1766.631,1663.357,1562.191,534.071,2591.605,1829.86
704.724,1843.264,1743.624,1877.101,1773.726,1712.457,1896.256,1843.375,1811.078,1774.447,1680.171,1563.024,534.577,2603.147,1844.981
705.047,1846.089,1752.107,1887.897,1778.382,1702.806,1896.921,1821.938,1797.946,1764.137,1686.496,1560.191,523.276,2629.196,1845.314
705.369,1864.365,1751.109,1904.836,1781.708,1719.945,1894.762,1818.613,1802.268,1768.959,1674.012,1553.357,534.408,2634.471,1843.32
705.691,1859.381,1756.098,1921.773,1783.537,1728.596,1888.451,1805.981,1798.445,1792.404,1659.695,1554.024,531.035,2640.24,1840.329
706.014,1840.606,1751.608,1906.165,1783.038,1747.56,1881.807,1794.344,1782.318,1791.739,1634.052,1544.856,517.372,2642.382,1837.836
706.336,1838.778,1767.075,1863.645,1776.553,1750.887,1853.898,1771.897,1758.87,1776.442,1603.237,1529.519,517.372,2600.674,1823.046
706.658,1823.489,1756.597,1833.405,1767.906,1766.853,1854.231,1753.77,1757.373,1770.622,1587.576,1519.514,515.854,2553.67,1797.447
706.98,1789.744,1742.293,1806.479,1753.437,1763.194,1843.431,1741.128,1749.057,1758.482,1574.246,1519.348,524.625,2528.922,1778.66
707.302,1779.103,1736.138,1803.487,1753.604,1752.716,1848.415,1746.618,1752.55,1745.342,1588.743,1517.68,529.011,2536.182,1763.693
707.624,1794.732,1742.626,1803.155,1751.275,1739.41,1838.446,1747.283,1747.893,1737.025,1594.574,1520.515,536.095,2514.4,1751.552
707.946,1783.592,1732.478,1823.766,1741.295,1730.094,1833.128,1753.271,1755.544,1728.874,1599.072,1528.518,546.719,2529.912,1750.222
708.268,1794.067,1734.474,1823.766,1735.639,1715.785,1820.497,1767.74,1742.071,1718.225,1616.897,1543.522,557.511,2546.906,1769.68
708.59,1793.236,1714.676,1829.583,1747.283,1710.793,1818.835,1766.908,1741.239,1720.888,1619.395,1533.02,538.287,2541.462,1777.329
708.911,1790.742,1686.551,1815.788,1745.121,1695.983,1808.862,1757.429,1728.763,1727.376,1609.901,1525.35,528.336,2530.242,1780.655
709.233,1788.913,1680.393,1825.926,1743.79,1684.332,1815.012,1761.753,1725.768,1733.532,1612.899,1538.355,524.794,2543.276,1792.792
709.555,1796.062,1676.398,1814.624,1748.115,1685.164,1817.672,1757.928,1726.933,1750.665,1608.568,1539.522,518.384,2530.737,1776.664
709.876,1791.905,1679.893,1816.286,1748.78,1687.494,1811.189,1764.58,1733.254,1753.992,1609.068,1537.354,523.107,2519.351,1766.687
710.198,1791.739,1699.034,1812.796,1746.451,1681.17,1810.192,1764.081,1735.583,1746.008,1597.406,1536.021,528.673,2526.612,1760.034
710.52,1790.409,1708.852,1801.659,1731.979,1682.002,1798.722,1735.805,1734.086,1722.219,1589.409,1527.518,533.902,2511.76,1739.077
710.841,1768.627,1688.549,1783.371,1715.508,1669.517,1781.431,1718.669,1736.249,1710.405,1569.413,1506.007,538.793,2488.322,1711.292
711.162,1751.996,1677.397,1776.886,1709.684,1643.544,1765.8,1700.365,1726.433,1680.781,1562.08,1484.492,530.529,2466.035,1710.46
711.484,1748.17,1667.076,1781.874,1699.533,1620.062,1753.493,1675.732,1711.126,1665.633,1556.58,1452.959,522.264,2463.063,1709.462
711.805,1757.651,1648.761,1771.731,1686.551,1614.898,1733.033,1669.906,1693.153,1663.635,1561.413,1460.134,523.445,2447.211,1702.307
712.126,1741.849,1652.091,1759.092,1670.571,1617.563,1744.012,1688.881,1692.82,1672.125,1567.746,1462.137,529.348,2436.807,1711.792
712.448,1751.164,1655.921,1758.427,1692.543,1630.721,1750.499,1699.533,1686.163,1679.949,1588.243,1479.821,527.324,2434.825,1729.262
712.769,1734.696,1633.774,1749.113,1705.191,1646.375,1740.851,1705.191,1687.162,1692.099,1592.075,1487.994,527.493,2438.458,1729.594
713.09,1705.413,1632.275,1724.16,1710.682,1635.051,1758.15,1698.867,1689.325,1694.762,1577.912,1499.67,526.649,2410.874,1726.933
713.411,1686.107,1647.762,1721.664,1685.886,1629.055,1755.987,1676.564,1684.831,1675.621,1564.913,1491.664,525.637,2388.9,1725.435
713.732,1687.273,1643.433,1740.629,1692.044,1620.728,1729.373,1663.579,1678.506,1649.316,1532.909,1479.821,521.083,2409.222,1712.956
714.053,1683.611,1648.428,1738.301,1664.245,1606.569,1726.544,1651.925,1682.668,1634.163,1507.564,1459.3,516.36,2428.383,1701.974
714.374,1705.746,1666.243,1746.285,1652.591,1606.569,1739.853,1646.264,1681.17,1644.987,1506.563,1459.968,518.89,2441.596,1699.145
714.695,1714.731,1647.929,1756.431,1636.605,1605.236,1731.036,1646.93,1669.351,1651.148,1506.563,1465.307,510.118,2458.109,1693.985
715.016,1708.741,1622.949,1744.954,1647.596,1609.068,1734.863,1656.254,1669.184,1661.97,1503.394,1451.958,518.215,2443.908,1677.341
715.337,1694.263,1610.789,1718.17,1649.76,1603.071,1751.663,1669.073,1667.519,1669.462,1520.07,1461.97,517.541,2401.292,1659.362
715.657,1671.293,1593.797,1706.189,1648.095,1599.406,1740.186,1666.909,1649.372,1671.459,1511.9,1453.794,516.697,2337.167,1646.375
715.978,1644.487,1570.135,1688.382,1634.94,1578.245,1723.217,1668.907,1628.389,1643.821,1510.565,1427.425,520.746,2307.57,1628.389
716.299,1650.981,1569.302,1678.728,1643.599,1581.244,1714.731,1667.741,1619.728,1635.661,1508.231,1432.766,532.215,2310.878,1601.238
716.619,1646.819,1574.635,1686.884,1640.269,1566.246,1708.907,1660.25,1607.069,1621.505,1489.718,1436.605,516.528,2321.461,1603.071
716.94,1652.147,1572.635,1692.543,1616.286,1557.246,1696.759,1638.437,1587.743,1618.174,1477.041,1426.09,507.081,2334.687,1619.562
717.26,1669.628,1587.965,1693.542,1601.127,1535.743,1695.095,1629.611,1589.076,1620.672,1476.373,1430.263,506.069,2390.221,1632.386
717.581,1678.451,1601.127,1693.375,1609.956,1553.746,1697.425,1612.455,1590.575,1624.17,1461.692,1446.118,489.871,2389.891,1649.372
717.901,1667.131,1601.127,1689.714,1605.625,1559.913,1696.426,1608.79,1609.234,1612.344,1451.847,1429.595,489.533,2373.366,1660.527
718.221,1661.304,1593.797,1679.893,1602.293,1557.246,1700.088,1600.294,1613.899,1618.174,1478.709,1428.26,496.451,2369.565,1653.035
718.542,1635.495,1573.135,1670.072,1610.623,1550.746,1698.091,1602.46,1625.225,1622.838,1482.545,1424.922,508.093,2348.078,1633.219
718.862,1605.514,1549.468,1658.918,1597.295,1563.08,1686.107,1581.3,1626.724,1604.681,1479.543,1408.395,501.851,2312.035,1601.072
719.182,1593.852,1542.467,1644.931,1575.468,1547.912,1677.119,1564.802,1612.399,1587.188,1472.203,1386.189,524.288,2311.87,1575.912
719.502,1578.19,1527.462,1632.941,1546.801,1524.239,1646.819,1544.134,1588.243,1575.857,1458.855,1371.826,512.986,2321.791,1563.58
719.822,1564.191,1516.624,1618.785,1543.467,1512.4,1621.172,1533.798,1577.912,1557.858,1439.164,1353.453,510.287,2312.035,1551.246
720.142,1566.857,1531.964,1621.283,1522.46,1501.727,1594.685,1527.629,1563.413,1538.521,1425.144,1346.269,501.176,2311.043,1553.413
720.462,1560.691,1521.627,1617.785,1523.127,1474.038,1583.189,1528.629,1555.413,1521.849,1415.796,1347.439,504.044,2294.34,1546.745
720.782,1544.856,1497.279,1605.292,1502.116,1460.857,1566.191,1527.796,1557.746,1507.008,1404.945,1350.947,494.258,2255.134,1532.575
721.102,1537.854,1480.933,1596.795,1499.114,1470.201,1581.522,1534.298,1539.577,1506.341,1401.94,1346.938,507.587,2202.67,1527.573
721.422,1538.688,1469.923,1590.464,1490.107,1471.202,1580.689,1532.797,1542.078,1499.169,1390.753,1333.906,496.62,2184.789,1529.407
721.742,1541.855,1452.236,1589.298,1499.447,1473.537,1590.353,1536.632,1556.413,1504.173,1380.4,1328.392,505.057,2156.471,1519.237
722.062,1537.688,1447.23,1578.801,1505.451,1483.713,1599.183,1544.967,1549.746,1522.016,1387.747,1336.412,504.55,2148.024,1527.907
722.381,1535.187,1460.079,1579.134,1516.457,1477.541,1608.513,1548.301,1551.413,1542.689,1398.1,1326.22,498.982,2160.777,1528.741
722.701,1540.522,1476.429,1578.967,1518.959,1463.861,1602.849,1539.466,1576.745,1551.857,1403.609,1306.667,488.014,2156.471,1523.572
723.021,1548.523,1480.432,1572.801,1505.285,1463.193,1588.687,1528.463,1549.412,1545.69,1407.115,1306.333,495.608,2155.974,1510.232
723.34,1538.855,1474.26,1552.802,1493.443,1451.513,1584.688,1510.454,1529.241,1542.022,1404.11,1301.318,493.752,2167.733,1500.226
723.66,1541.522,1474.594,1553.635,1486.938,1441.834,1575.857,1493.276,1520.904,1530.185,1391.421,1282.094,483.289,2178.828,1497.39
723.979,1547.356,1453.571,1561.302,1468.254,1435.826,1559.024,1476.596,1499.058,1507.675,1370.546,1270.892,488.014,2169.223,1502.561
724.298,1531.519,1444.56,1555.469,1451.736,1428.149,1549.69,1465.418,1470.868,1472.814,1357.017,1283.265,476.201,2177.503,1499.892
724.618,1514.012,1438.886,1556.135,1466.419,1415.296,1560.691,1480.933,1469.533,1469.978,1336.802,1292.961,472.825,2166.242,1496.557
724.937,1508.342,1426.702,1556.302,1464.584,1415.296,1548.19,1478.264,1455.852,1466.975,1343.151,1296.304,466.917,2144.38,1499.559
725.256,1501.838,1411.512,1541.633,1444.226,1401.94,1534.687,1477.763,1442.168,1451.458,1344.153,1299.814,466.58,2104.782,1484.047
725.576,1491.998,1405.001,1523.461,1441.723,1391.254,1531.353,1490.274,1444.338,1441.111,1337.47,1305.497,465.229,2073.955,1464.028
725.895,1478.82,1393.981,1524.795,1438.385,1382.57,1518.181,1481.767,1442.836,1447.119,1337.136,1295.802,470.631,2053.729,1453.015
726.214,1478.319,1398.99,1526.795,1421.361,1382.236,1502.338,1470.256,1453.182,1450.123,1344.32,1284.936,461.009,2041.957,1459.022
726.533,1487.327,1402.162,1525.295,1413.014,1372.884,1506.007,1471.591,1462.526,1433.267,1329.283,1268.384,454.088,2053.066,1451.68
726.852,1502.672,1418.189,1525.295,1413.181,1376.725,1512.344,1460.079,1470.701,1433.935,1313.408,1257.515,452.568,2080.585,1452.848
727.171,1478.987,1421.194,1522.127,1411.178,1381.234,1520.848,1446.563,1457.02,1446.618,1313.909,1264.706,448.01,2090.696,1456.686
727.49,1493.999,1417.688,1507.119,1417.354,1386.077,1533.353,1448.398,1465.863,1439.109,1314.578,1275.072,447.841,2088.044,1449.344
727.808,1489.162,1400.66,1494.444,1423.03,1383.906,1533.186,1447.397,1472.369,1450.957,1310.065,1277.915,452.906,2086.884,1444.338
728.127,1467.976,1396.152,1494.611,1421.194,1399.102,1538.688,1435.882,1463.36,1458.966,1316.249,1279.085,444.802,2075.447,1433.657
728.446,1454.795,1385.799,1485.27,1425.868,1401.94,1519.014,1449.4,1458.188,1466.141,1312.906,1278.918,449.192,2070.308,1414.795
728.765,1458.132,1372.773,1474.761,1423.698,1392.256,1501.838,1447.564,1454.183,1462.47,1303.38,1261.194,447.841,2063.345,1397.933
729.083,1454.795,1371.27,1469.422,1406.169,1386.912,1470.979,1442.891,1432.989,1465.64,1291.01,1244.303,444.802,2058.04,1385.743
729.402,1441.278,1364.255,1468.254,1379.62,1371.548,1467.142,1438.719,1413.459,1444.783,1297.53,1240.456,446.828,2053.232,1371.715
729.72,1439.442,1366.426,1460.913,1374.777,1348.664,1441.445,1436.883,1402.441,1428.761,1300.538,1223.059,457.464,2041.294,1374.888
730.039,1432.933,1361.916,1461.08,1357.072,1351.671,1454.795,1417.021,1397.766,1408.729,1303.881,1216.869,460.165,2023.383,1382.737
730.357,1434.269,1356.905,1461.08,1348.72,1350.335,1456.13,1406.336,1403.442,1397.376,1293.852,1215.196,451.555,2007.46,1376.224
730.676,1426.925,1344.543,1459.078,1349.889,1342.483,1460.468,1407.171,1409.119,1392.701,1286.831,1212.017,453.244,1997.009,1380.567
730.994,1434.602,1341.202,1454.406,1347.216,1345.323,1449.121,1381.457,1403.609,1381.179,1277.469,1211.85,450.88,1989.046,1388.749
731.312,1432.933,1336.524,1443.392,1337.86,1349.666,1445.951,1370.936,1406.615,1374.332,1262.922,1231.925,452.568,1977.265,1377.393
731.63,1420.582,1338.361,1448.231,1341.536,1341.814,1433.267,1369.266,1396.43,1375.334,1254.895,1225.569,454.763,1969.964,1376.892
731.949,1427.926,1351.393,1453.571,1338.194,1337.303,1429.095,1373.608,1389.083,1371.325,1267.938,1233.598,457.464,2002.484,1393.425
732.267,1413.404,1352.562,1458.243,1321.485,1333.795,1438.274,1359.745,1376.224,1366.315,1268.44,1245.307,454.763,2006.962,1393.758
732.585,1396.207,1354.734,1444.226,1318.477,1327.111,1438.775,1368.096,1376.391,1362.473,1251.216,1236.944,457.464,2006.962,1382.904
732.903,1395.706,1342.371,1444.894,1315.803,1322.098,1439.109,1374.777,1370.045,1370.824,1245.697,1217.538,451.049,2009.451,1384.574
733.221,1393.202,1325.161,1434.38,1322.655,1319.09,1443.781,1385.966,1384.24,1377.004,1258.073,1224.732,450.88,2004.142,1387.246
733.539,1384.686,1311.124,1429.206,1330.843,1323.1,1438.274,1389.139,1395.595,1388.693,1253.892,1216.367,458.14,1984.068,1370.212
733.857,1374.499,1300.761,1412.013,1341.87,1314.745,1423.253,1382.626,1398.1,1384.519,1247.035,1198.798,464.892,1973.781,1363.865
734.174,1372.495,1291.902,1413.348,1342.371,1311.737,1413.237,1370.101,1400.437,1372.16,1248.038,1180.891,467.93,1962.994,1346.993
734.492,1350.279,1275.518,1394.315,1336.691,1299.87,1405.891,1355.402,1387.58,1358.798,1250.212,1168.672,455.607,1947.227,1338.64
734.81,1341.09,1279.364,1399.157,1314.633,1284.323,1385.354,1332.179,1353.007,1338.25,1226.795,1161.976,448.685,1943.741,1324.604
735.128,1354.789,1289.227,1392.311,1314.132,1278.806,1380.511,1321.485,1347.996,1308.338,1218.431,1149.587,438.892,1952.538,1337.136
735.445,1367.651,1289.227,1405.835,1316.472,1289.673,1380.344,1331.01,1359.856,1321.207,1219.267,1158.795,434.333,1968.139,1342.483
735.763,1368.987,1290.23,1401.328,1325.663,1283.655,1390.363,1334.184,1360.524,1332.736,1237.668,1174.531,427.072,1957.517,1357.852
736.08,1369.822,1296.75,1401.161,1310.622,1294.186,1379.676,1336.357,1357.184,1319.87,1224.286,1182.397,440.919,1948.555,1357.184
736.398,1357.128,1276.521,1372.773,1307.28,1281.649,1371.826,1335.521,1362.863,1307.67,1210.734,1165.491,442.607,1921.33,1351.838
736.715,1334.741,1250.435,1362.083,1291.066,1268.774,1367.15,1322.822,1336.802,1309.842,1201.699,1171.183,443.114,1886.458,1339.642
737.033,1327.724,1241.404,1340.701,1269.165,1250.714,1353.787,1318.644,1311.569,1281.258,1196.009,1158.125,451.724,1861.375,1329.116
737.35,1321.875,1225.011,1329.673,1245.084,1237.334,1328.225,1294.242,1299.368,1267.715,1177.432,1140.712,450.542,1866.192,1306.388
737.667,1325.718,1227.688,1330.174,1248.763,1219.936,1306.165,1269.833,1285.995,1256.01,1171.071,1127.985,441.594,1873.003,1297.028
737.984,1324.883,1227.186,1331.511,1242.575,1224.955,1302.321,1261.807,1277.97,1251.662,1182.119,1119.946,441.932,1876.658,1285.159
738.301,1314.188,1241.738,1325.496,1234.044,1226.461,1297.14,1275.518,1289.673,1255.341,1186.47,1112.074,438.048,1877.322,1274.292
738.619,1304.828,1253.279,1323.992,1245.418,1232.148,1287.444,1263.814,1283.153,1265.04,1180.11,1106.211,426.903,1870.345,1269.611
738.936,1307.67,1251.439,1321.485,1251.272,1245.864,1300.817,1277.19,1276.466,1261.696,1172.41,1103.865,422.849,1862.205,1270.112
739.253,1292.459,1237.222,1296.415,1242.24,1247.871,1324.549,1294.576,1285.828,1272.899,1174.252,1104.368,428.591,1833.626,1262.253
739.57,1282.763,1229.026,1288.726,1237.055,1231.814,1325.384,1288.391,1284.491,1280.255,1181.616,1125.64,418.289,1823.156,1260.581
739.886,1287.946,1218.486,1297.418,1237.055,1218.598,1309.007,1253.613,1260.414,1261.027,1177.265,1129.66,418.627,1804.54,1257.738
740.203,1301.151,1211.292,1302.6,1219.825,1209.061,1319.201,1256.958,1252.052,1241.794,1168.393,1131.334,406.972,1799.719,1253.557
740.52,1283.933,1206.774,1297.084,1203.093,1188.144,1312.015,1250.435,1238.839,1236.442,1155.168,1126.98,400.215,1783.26,1249.543
740.837,1278.751,1198.91,1293.072,1194.726,1160.86,1298.978,1236.051,1228.134,1225.903,1142.108,1125.305,389.571,1780.433,1251.718
741.154,1283.766,1195.73,1300.928,1187.53,1165.38,1299.313,1242.24,1235.494,1216.033,1131.39,1118.773,391.092,1771.288,1247.871
741.47,1263.201,1180.501,1285.717,1175.647,1164.878,1306.5,1249.265,1250.714,1220.717,1128.878,1106.546,399.708,1753.16,1238.505
741.787,1243.3,1174.14,1270.669,1168.114,1160.023,1292.961,1239.564,1252.052,1221.219,1121.174,1089.792,411.364,1735.861,1238.505
742.103,1253.334,1175.981,1272.174,1166.105,1161.697,1288.113,1238.895,1249.711,1211.85,1121.174,1086.441,423.356,1739.52,1235.996
742.42,1257.515,1176.651,1286.72,1185.522,1169.9,1278.918,1248.763,1251.885,1218.375,1123.351,1095.321,429.436,1746.507,1229.974
742.736,1254.672,1173.303,1269.332,1186.526,1163.371,1273.233,1244.08,1233.152,1223.059,1116.484,1083.258,433.151,1758.981,1218.598
743.053,1249.822,1166.44,1252.944,1180.835,1152.656,1254.338,1223.505,1202.368,1217.371,1108.612,1084.096,429.774,1760.644,1213.746
743.369,1240.623,1143.67,1243.746,1185.689,1143.28,1245.474,1213.635,1185.801,1216.869,1120.504,1084.263,429.774,1777.773,1203.205
743.685,1228.914,1139.987,1236.051,1195.73,1146.461,1245.976,1208.95,1183.96,1212.854,1118.159,1085.604,419.978,1765.966,1192.16
744.001,1231.591,1116.373,1226.684,1192.551,1148.47,1246.477,1193.89,1173.917,1197.962,1110.789,1075.047,415.418,1757.817,1197.85
744.318,1221.386,1104.815,1223.171,1199.914,1151.317,1243.969,1188.534,1184.964,1186.749,1106.769,1067.003,406.297,1740.186,1203.372
744.634,1229.583,1106.322,1238.56,1201.755,1153.828,1259.689,1201.085,1208.727,1179.552,1110.622,1067.338,398.019,1752.661,1209.563
744.95,1239.453,1118.718,1244.749,1205.269,1140.935,1275.24,1205.269,1211.236,1170.681,1100.403,1070.02,398.019,1734.53,1209.229
745.266,1239.954,1109.003,1240.902,1194.726,1138.256,1267.214,1208.448,1214.583,1180.054,1100.236,1068.846,409.168,1720.388,1217.427
745.582,1229.249,1124.412,1237.39,1173.303,1123.686,1272.23,1210.623,1207.221,1178.548,1103.921,1065.327,418.12,1712.901,1210.4
745.898,1240.623,1142.833,1242.407,1161.083,1106.266,1253.836,1210.456,1194.67,1177.376,1106.099,1056.109,426.565,1708.907,1210.232
746.214,1244.805,1148.359,1238.226,1167.11,1094.037,1254.505,1213.969,1187.474,1189.092,1085.66,1051.248,438.723,1708.575,1198.352
746.529,1236.274,1142.833,1237.055,1156.06,1102.414,1257.013,1210.957,1193.164,1194.28,1094.037,1056.779,441.763,1720.222,1203.539
746.845,1235.773,1138.48,1228.524,1151.205,1089.011,1256.679,1206.942,1186.303,1194.113,1082.979,1049.404,431.293,1731.702,1199.691
747.161,1227.743,1133.623,1230.197,1152.377,1093.032,1249.153,1203.763,1195.842,1205.324,1075.27,1044.878,425.045,1729.373,1186.972
747.476,1210.009,1123.24,1226.015,1146.852,1116.819,1260.692,1204.097,1189.315,1200.472,1066.221,1058.455,428.423,1713.4,1187.809
747.792,1200.639,1131.446,1227.52,1137.977,1129.046,1247.481,1204.432,1194.838,1189.929,1075.941,1063.483,424.707,1703.582,1192.328
